SimRaw.breakIter;gBuf.Soll_IBF.Zeit.t_Halte;gBuf.Ist_IBF.Profilflag;gBuf.Soll_IBF.InitAchse;gBuf.Aus_Onli.Ibf_nominal.Soll_AS_Pos;gBuf.Ein_Puff.form_mess_of.dis_aw;gBuf.Aus_Onli.Ibf_nominal.Soll_RS_Pos;gBuf.Ein_Puff.form_mess_of.dis_hw_dw;gBuf.Ein_Onli.Ibf_actual.Ist_AG;gBuf.Aus_Onli.Ibf_nominal.Soll_ZA_Pos;gBuf.Ein_Onli.Ibf_actual.Ist_ZEN_A;gBuf.Aus_Onli.Ibf_nominal.Soll_ZE_Pos;gBuf.Ein_Onli.Ibf_actual.Ist_ZEN_E;gBuf.Ist_IBF.ZER_Param.delta_ZRA_ZRE;gBuf.Ist_IBF.ZER_Param.ZRA.Pos_y;gBuf.Ist_IBF.ZER_Param.ZRE.Pos_y;gBuf.Ist_IBF.ZER_Param.ZRA.Flag_Kontakt;gBuf.Ist_IBF.ZER_Param.ZRE.Flag_Kontakt;gBuf.Soll_IBF.ZER_Param.ZRA.delta_Ring;gBuf.Soll_IBF.ZER_Param.ZRE.delta_Ring;gBuf.Ist_IBF.DRR_Param.DrR_A.delta_Ring;gBuf.Ist_IBF.DRR_Param.DrR_E.delta_Ring;gBuf.Ist_IBF.DRR_Param.DrR_A.PosXY.x;gBuf.Ist_IBF.DRR_Param.DrR_A.PosXY.y;gBuf.Ist_IBF.DRR_Param.DrR_E.PosXY.x;gBuf.Ist_IBF.DRR_Param.DrR_E.PosXY.y;gBuf.Soll_Inter.DRR_Param.DrR_A.Pos;gBuf.Soll_Inter.DRR_Param.DrR_E.Pos;gBuf.Ist_IBF.Schuessel.Walzform.da;gBuf.Ist_IBF.Schuessel.Walzform.RingGeo.a;gBuf.Ist_IBF.Schuessel.Walzform.RingGeo.b;gBuf.Ist_IBF.Schuessel.Walzform.Kletterhoehe;gBuf.Ist_IBF.Schuessel.Walzform.Kletterwinkel;gBuf.Soll_Inter.hw_n;gBuf.Soll_Inter.kwu_n;gBuf.Soll_Inter.kwo_n;gBuf.Ist_Inter.hw_n;gBuf.Ist_Inter.kwu_n;gBuf.Ist_Inter.kwo_n;gBuf.Aus_Puff.n_omega.n_hw_motor;gBuf.Aus_Puff.n_omega.n_aw_motor_g_o;gBuf.Aus_Puff.n_omega.n_aw_motor_g_u;
59;0,000000;-1;s;273,369995;273,369995;144,760391;163,745132;1515,439941;1691,238159;1813,295654;1691,238159;1813,775635;1508,626831;-888,719849;889,906982;0;0;20,000000;20,000000;614,731079;612,371826;1578,360474;-282,425354;1576,271973;281,086273;2649,103516;2649,129150;1000,000000;500,000000;500,000000;81,000000;0,000000;2,204542;-1,412676;-1,412676;0,010233;-0,019585;-0,019585;2,204542;-1,412676;-1,412676;
60;0,000000;-1;s;273,369995;273,369995;144,174835;161,746658;1515,439941;1691,238159;1812,453491;1691,238159;1812,933472;1504,461670;-886,637512;887,824158;0;0;20,000000;20,000000;614,731079;612,371826;1578,360474;-282,425354;1576,271973;281,086273;2649,103516;2649,129150;1000,000000;500,000000;500,000000;81,000000;0,000000;2,204542;-1,412676;-1,412676;0,010233;-0,019585;-0,019585;2,204542;-1,412676;-1,412676;
61;0,000000;-1;s;273,369995;273,369995;143,630676;159,889481;1515,439941;1691,238159;1811,611328;1691,238159;1812,091309;1500,298096;-884,555786;885,742249;0;0;20,000000;20,000000;614,731079;612,371826;1578,360474;-282,425354;1576,271973;281,086273;2649,103516;2649,129150;1000,000000;500,000000;500,000000;81,000000;0,000000;2,204542;-1,412676;-1,412676;0,010233;-0,019585;-0,019585;2,204542;-1,412676;-1,412676;
62;0,000000;-1;s;273,369995;273,369995;143,125000;158,163605;1515,439941;1691,238159;1810,769165;1691,238159;1811,249146;1496,136230;-882,475281;883,660950;0;0;20,000000;20,000000;614,731079;612,371826;1578,360474;-282,425354;1576,271973;281,086273;2649,103516;2649,129150;1000,000000;500,000000;500,000000;81,000000;0,000000;2,204542;-1,412676;-1,412676;0,010233;-0,019585;-0,019585;2,204542;-1,412676;-1,412676;
63;0,000000;-1;s;273,369995;273,369995;142,655060;156,559738;1515,439941;1691,238159;1809,927002;1691,238159;1810,406982;1491,975952;-880,395325;881,580627;0;0;20,000000;20,000000;614,731079;612,371826;1578,360474;-282,425354;1576,271973;281,086273;2649,103516;2649,129150;1000,000000;500,000000;500,000000;81,000000;0,000000;2,204542;-1,412676;-1,412676;0,010233;-0,019585;-0,019585;2,204542;-1,412676;-1,412676;
64;0,000000;-1;s;273,369995;273,369995;142,218353;155,069275;1515,439941;1691,238159;1809,084839;1691,238159;1809,564819;1487,817139;-878,316162;879,500977;0;0;20,000000;20,000000;614,731079;612,371826;1578,360474;-282,425354;1576,271973;281,086273;2649,103516;2649,129150;1000,000000;500,000000;500,000000;81,000000;0,000000;2,204542;-1,412676;-1,412676;0,010233;-0,019585;-0,019585;2,204542;-1,412676;-1,412676;
65;0,000000;-1;s;273,369995;273,369995;141,812531;153,684189;1515,439941;1691,238159;1808,242676;1691,238159;1808,722656;1483,660400;-876,237976;877,422485;0;0;20,000000;20,000000;614,731079;612,371826;1578,360474;-282,425354;1576,271973;281,086273;2649,103516;2649,129150;1000,000000;500,000000;500,000000;81,000000;0,000000;2,204542;-1,412676;-1,412676;0,010233;-0,019585;-0,019585;2,204542;-1,412676;-1,412676;
66;0,000000;-1;s;273,369995;273,369995;141,435394;152,397018;1515,439941;1691,238159;1807,400513;1691,238159;1807,880493;1479,505127;-874,160522;875,344543;0;0;20,000000;20,000000;614,731079;612,371826;1578,360474;-282,425354;1576,271973;281,086273;2649,103516;2649,129150;1000,000000;500,000000;500,000000;81,000000;0,000000;2,204542;-1,412676;-1,412676;0,010233;-0,019585;-0,019585;2,204542;-1,412676;-1,412676;
67;0,000000;-1;s;273,369995;273,369995;141,084915;151,200851;1515,439941;1691,238159;1806,558350;1691,238159;1807,038330;1475,351074;-872,083862;873,267273;0;0;20,000000;20,000000;614,731079;612,371826;1578,360474;-282,425354;1576,271973;281,086273;2649,103516;2649,129150;1000,000000;500,000000;500,000000;81,000000;0,000000;2,204542;-1,412676;-1,412676;0,010233;-0,019585;-0,019585;2,204542;-1,412676;-1,412676;
68;0,000000;-1;s;273,369995;273,369995;140,759216;150,089264;1515,439941;1691,238159;1805,716187;1691,238159;1806,196167;1471,199219;-870,008118;871,191101;0;0;20,000000;20,000000;614,731079;612,371826;1578,360474;-282,425354;1576,271973;281,086273;2649,103516;2649,129150;1000,000000;500,000000;500,000000;81,000000;0,000000;2,204542;-1,412676;-1,412676;0,010233;-0,019585;-0,019585;2,204542;-1,412676;-1,412676;
69;0,000000;-1;s;273,369995;273,369995;140,456543;149,056259;1515,439941;1691,238159;1804,874023;1691,238159;1805,354004;1467,048828;-867,933228;869,115662;0;0;20,000000;20,000000;614,731079;612,371826;1578,360474;-282,425354;1576,271973;281,086273;2649,103516;2649,129150;1000,000000;500,000000;500,000000;81,000000;0,000000;2,204542;-1,412676;-1,412676;0,010233;-0,019585;-0,019585;2,204542;-1,412676;-1,412676;
70;0,000000;-1;s;273,369995;273,369995;140,175278;148,096283;1515,439941;1691,238159;1804,031860;1691,238159;1804,511841;1462,900146;-865,859070;867,041077;0;0;20,000000;20,000000;614,731079;612,371826;1578,360474;-282,425354;1576,271973;281,086273;2649,103516;2649,129150;1000,000000;500,000000;500,000000;81,000000;0,000000;2,204542;-1,412676;-1,412676;0,010233;-0,019585;-0,019585;2,204542;-1,412676;-1,412676;
71;0,000000;-1;s;273,369995;273,369995;139,913879;147,204178;1515,439941;1691,238159;1803,189697;1691,238159;1803,669678;1458,752930;-863,785645;864,967285;0;0;20,000000;20,000000;614,731079;612,371826;1578,360474;-282,425354;1576,271973;281,086273;2649,103516;2649,129150;1000,000000;500,000000;500,000000;81,000000;0,000000;2,204542;-1,412676;-1,412676;0,010233;-0,019585;-0,019585;2,204542;-1,412676;-1,412676;
72;0,000000;-1;s;273,369995;273,369995;139,670990;146,375153;1515,439941;1691,238159;1802,347534;1691,238159;1802,827515;1454,607544;-861,713257;862,894287;0;0;20,000000;20,000000;614,731079;612,371826;1578,360474;-282,425354;1576,271973;281,086273;2649,103516;2649,129150;1000,000000;500,000000;500,000000;81,000000;0,000000;2,204542;-1,412676;-1,412676;0,010233;-0,019585;-0,019585;2,204542;-1,412676;-1,412676;
73;0,000000;-1;s;273,369995;273,369995;139,445251;145,604736;1515,439941;1691,238159;1801,505371;1691,238159;1801,985352;1450,463867;-859,641541;860,822266;0;0;20,000000;20,000000;614,731079;612,371826;1578,360474;-282,425354;1576,271973;281,086273;2649,103516;2649,129150;1000,000000;500,000000;500,000000;81,000000;0,000000;2,204542;-1,412676;-1,412676;0,010233;-0,019585;-0,019585;2,204542;-1,412676;-1,412676;
74;0,000000;-1;s;273,369995;273,369995;139,235474;144,888794;1515,439941;1691,238159;1800,663208;1691,238159;1801,143188;1446,321533;-857,570679;858,750854;0;0;20,000000;20,000000;614,731079;612,371826;1578,360474;-282,425354;1576,271973;281,086273;2649,103516;2649,129150;1000,000000;500,000000;500,000000;81,000000;0,000000;2,204542;-1,412676;-1,412676;0,010233;-0,019585;-0,019585;2,204542;-1,412676;-1,412676;
75;0,000000;-1;s;273,369995;273,369995;139,040543;144,223465;1515,439941;1691,238159;1799,821045;1691,238159;1800,301025;1442,180908;-855,500610;856,680298;0;0;20,000000;20,000000;614,731079;612,371826;1578,360474;-282,425354;1576,271973;281,086273;2649,103516;2649,129150;1000,000000;500,000000;500,000000;81,000000;0,000000;2,204542;-1,412676;-1,412676;0,010233;-0,019585;-0,019585;2,204542;-1,412676;-1,412676;
76;0,000000;-1;s;273,369995;273,369995;138,859375;143,605179;1515,439941;1691,238159;1798,978882;1691,238159;1799,458862;1438,042236;-853,431580;854,610718;0;0;20,000000;20,000000;614,731079;612,371826;1578,360474;-282,425354;1576,271973;281,086273;2649,103516;2649,129150;1000,000000;500,000000;500,000000;81,000000;0,000000;2,204542;-1,412676;-1,412676;0,010233;-0,019585;-0,019585;2,204542;-1,412676;-1,412676;
77;0,000000;-1;s;273,369995;273,369995;138,691025;143,030594;1515,439941;1691,238159;1798,136719;1691,238159;1798,616699;1433,905151;-851,363281;852,541870;0;0;20,000000;20,000000;614,731079;612,371826;1578,360474;-282,425354;1576,271973;281,086273;2649,103516;2649,129150;1000,000000;500,000000;500,000000;81,000000;0,000000;2,204542;-1,412676;-1,412676;0,010233;-0,019585;-0,019585;2,204542;-1,412676;-1,412676;
78;0,000000;-1;s;273,369995;273,369995;138,534576;142,496643;1515,439941;1691,238159;1797,294556;1691,238159;1797,774536;1429,769531;-849,295593;850,473938;0;0;20,000000;20,000000;614,731079;612,371826;1578,360474;-282,425354;1576,271973;281,086273;2649,103516;2649,129150;1000,000000;500,000000;500,000000;81,000000;0,000000;2,204542;-1,412676;-1,412676;0,010233;-0,019585;-0,019585;2,204542;-1,412676;-1,412676;
79;0,000000;-1;s;273,369995;273,369995;138,389191;142,000443;1515,439941;1691,238159;1796,452393;1691,238159;1796,932373;1425,635742;-847,229004;848,406738;0;0;20,000000;20,000000;614,731079;612,371826;1578,360474;-282,425354;1576,271973;281,086273;2649,103516;2649,129150;1000,000000;500,000000;500,000000;81,000000;0,000000;2,204542;-1,412676;-1,412676;0,010233;-0,019585;-0,019585;2,204542;-1,412676;-1,412676;
80;0,000000;-1;s;273,369995;273,369995;138,254089;141,539322;1515,439941;1691,238159;1795,610229;1691,238159;1796,090210;1421,503418;-845,163025;846,340332;0;0;20,000000;20,000000;614,731079;612,371826;1578,360474;-282,425354;1576,271973;281,086273;2649,103516;2649,129150;1000,000000;500,000000;500,000000;81,000000;0,000000;2,204542;-1,412676;-1,412676;0,010233;-0,019585;-0,019585;2,204542;-1,412676;-1,412676;
81;0,000000;-1;s;273,369995;273,369995;138,128525;141,110794;1515,439941;1691,238159;1794,768066;1691,238159;1795,248047;1417,372803;-843,097961;844,274841;0;0;20,000000;20,000000;614,731079;612,371826;1578,360474;-282,425354;1576,271973;281,086273;2649,103516;2649,129150;1000,000000;500,000000;500,000000;81,000000;0,000000;2,204542;-1,412676;-1,412676;0,010233;-0,019585;-0,019585;2,204542;-1,412676;-1,412676;
82;0,000000;-1;s;273,369995;273,369995;138,011841;140,712570;1515,439941;1691,238159;1793,925903;1691,238159;1794,405884;1413,243896;-841,033813;842,210144;0;0;20,000000;20,000000;614,731079;612,371826;1578,360474;-282,425354;1576,271973;281,086273;2649,103516;2649,129150;1000,000000;500,000000;500,000000;81,000000;0,000000;2,204542;-1,412676;-1,412676;0,010233;-0,019585;-0,019585;2,204542;-1,412676;-1,412676;
83;0,000000;-1;s;273,369995;273,369995;137,903412;140,342499;1515,439941;1691,238159;1793,083740;1691,238159;1793,563721;1409,116455;-838,970337;840,146179;0;0;20,000000;20,000000;614,731079;612,371826;1578,360474;-282,425354;1576,271973;281,086273;2649,103516;2649,129150;1000,000000;500,000000;500,000000;81,000000;0,000000;2,204542;-1,412676;-1,412676;0,010233;-0,019585;-0,019585;2,204542;-1,412676;-1,412676;
84;0,000000;-1;s;273,369995;273,369995;137,802658;139,998596;1515,439941;1691,238159;1792,241577;1691,238159;1792,721558;1404,990967;-836,907776;838,083191;0;0;20,000000;20,000000;614,731079;612,371826;1578,360474;-282,425354;1576,271973;281,086273;2649,103516;2649,129150;1000,000000;500,000000;500,000000;81,000000;0,000000;2,204542;-1,412676;-1,412676;0,010233;-0,019585;-0,019585;2,204542;-1,412676;-1,412676;
85;0,000000;-1;s;273,369995;273,369995;137,709015;139,679001;1515,439941;1691,238159;1791,399414;1691,238159;1791,879395;1400,866943;-834,845886;836,020996;0;0;20,000000;20,000000;614,731079;612,371826;1578,360474;-282,425354;1576,271973;281,086273;2649,103516;2649,129150;1000,000000;500,000000;500,000000;81,000000;0,000000;2,204542;-1,412676;-1,412676;0,010233;-0,019585;-0,019585;2,204542;-1,412676;-1,412676;
86;0,000000;-1;s;273,369995;273,369995;137,621994;139,382004;1515,439941;1691,238159;1790,557251;1691,238159;1791,037231;1396,744507;-832,785034;833,959473;0;0;20,000000;20,000000;614,731079;612,371826;1578,360474;-282,425354;1576,271973;281,086273;2649,103516;2649,129150;1000,000000;500,000000;500,000000;81,000000;0,000000;2,204542;-1,412676;-1,412676;0,010233;-0,019585;-0,019585;2,204542;-1,412676;-1,412676;
87;0,000000;-1;s;273,369995;273,369995;137,541122;139,106003;1515,439941;1691,238159;1789,715088;1691,238159;1790,195068;1392,624023;-830,724915;831,899109;0;0;20,000000;20,000000;614,731079;612,371826;1578,360474;-282,425354;1576,271973;281,086273;2649,103516;2649,129150;1000,000000;500,000000;500,000000;81,000000;0,000000;2,204542;-1,412676;-1,412676;0,010233;-0,019585;-0,019585;2,204542;-1,412676;-1,412676;
88;0,000000;-1;s;273,369995;273,369995;137,465973;138,849518;1515,439941;1691,238159;1788,872925;1691,238159;1789,352905;1388,504883;-828,665710;829,839233;0;0;20,000000;20,000000;614,731079;612,371826;1578,360474;-282,425354;1576,271973;281,086273;2649,103516;2649,129150;1000,000000;500,000000;500,000000;81,000000;0,000000;2,204542;-1,412676;-1,412676;0,010233;-0,019585;-0,019585;2,204542;-1,412676;-1,412676;
89;0,000000;-1;s;273,369995;273,369995;137,396133;138,611160;1515,439941;1691,238159;1788,030762;1691,238159;1788,510742;1384,387939;-826,607361;827,780518;0;0;20,000000;20,000000;614,731079;612,371826;1578,360474;-282,425354;1576,271973;281,086273;2649,103516;2649,129150;1000,000000;500,000000;500,000000;81,000000;0,000000;2,204542;-1,412676;-1,412676;0,010233;-0,019585;-0,019585;2,204542;-1,412676;-1,412676;
90;0,000000;-1;s;273,369995;273,369995;137,331238;138,389664;1515,439941;1691,238159;1787,188599;1691,238159;1787,668579;1380,271973;-824,549622;825,722351;0;0;20,000000;20,000000;614,731079;612,371826;1578,360474;-282,425354;1576,271973;281,086273;2649,103516;2649,129150;1000,000000;500,000000;500,000000;81,000000;0,000000;2,204542;-1,412676;-1,412676;0,010233;-0,019585;-0,019585;2,204542;-1,412676;-1,412676;
91;0,000000;-1;s;273,369995;273,369995;137,270920;138,183823;1515,439941;1691,238159;1786,346436;1691,238159;1786,826416;1376,157959;-822,492920;823,665100;0;0;20,000000;20,000000;614,731079;612,371826;1578,360474;-282,425354;1576,271973;281,086273;2649,103516;2649,129150;1000,000000;500,000000;500,000000;81,000000;0,000000;2,204542;-1,412676;-1,412676;0,010233;-0,019585;-0,019585;2,204542;-1,412676;-1,412676;
92;0,000000;-1;s;273,369995;273,369995;137,214874;137,992538;1515,439941;1691,238159;1785,504272;1691,238159;1785,984253;1372,045654;-820,436951;821,608643;0;0;20,000000;20,000000;614,731079;612,371826;1578,360474;-282,425354;1576,271973;281,086273;2649,103516;2649,129150;1000,000000;500,000000;500,000000;81,000000;0,000000;2,204542;-1,412676;-1,412676;0,010233;-0,019585;-0,019585;2,204542;-1,412676;-1,412676;
93;0,000000;-1;s;273,369995;273,369995;136,892593;137,814774;1515,439941;1691,238159;1784,662109;1691,238159;1785,142090;1367,934814;-818,381775;819,553040;0;0;20,000000;20,000000;614,731079;612,371826;1578,360474;-282,425354;1576,271973;281,086273;2649,103516;2649,129150;1000,000000;500,000000;500,000000;81,000000;0,000000;2,204542;-1,412676;-1,412676;0,010233;-0,019585;-0,019585;2,204542;-1,412676;-1,412676;
94;0,000000;-1;s;153,369995;273,369995;136,892593;137,814774;1515,439941;1691,238159;1783,819946;1691,238159;1784,299927;1363,825684;-816,327454;817,498230;0;0;20,000000;20,000000;614,731079;612,371826;1578,360474;-282,425354;1576,271973;281,086273;2649,103516;2649,129150;1000,000000;500,000000;500,000000;81,000000;0,000000;2,204542;-1,412676;-1,412676;0,010233;-0,019585;-0,019585;2,204542;-1,412676;-1,412676;
95;0,000000;-1;s;144,424103;261,269989;136,892593;137,814774;1515,439941;1691,238159;1782,977783;1691,238159;1783,457764;1359,718384;-814,274109;815,444275;0;0;20,000000;20,000000;614,731079;612,371826;1578,360474;-282,425354;1576,271973;281,086273;2649,103516;2649,129150;1000,000000;500,000000;500,000000;81,000000;0,000000;2,204542;-1,412676;-1,412676;0,010233;-0,019585;-0,019585;2,204542;-1,412676;-1,412676;
96;0,000000;-1;s;140,971222;249,485397;136,892593;137,814774;1515,439941;1691,238159;1782,135620;1691,238159;1782,615601;1355,612671;-812,221375;813,391296;0;0;20,000000;20,000000;614,731079;612,371826;1578,360474;-282,425354;1576,271973;281,086273;2649,103516;2649,129150;1000,000000;500,000000;500,000000;81,000000;0,000000;2,204542;-1,412676;-1,412676;0,010233;-0,019585;-0,019585;2,204542;-1,412676;-1,412676;
97;0,000000;-1;s;137,762451;238,533981;136,892593;137,814774;1515,439941;1691,238159;1781,293457;1691,238159;1781,773438;1351,508545;-810,169678;811,338928;0;0;20,000000;20,000000;614,731079;612,371826;1578,360474;-282,425354;1576,271973;281,086273;2649,103516;2649,129150;1000,000000;500,000000;500,000000;81,000000;0,000000;2,204542;-1,412676;-1,412676;0,010233;-0,019585;-0,019585;2,204542;-1,412676;-1,412676;
98;0,000000;-1;s;134,780548;228,356827;136,892593;137,814774;1515,439941;1691,238159;1780,451294;1691,238159;1780,931274;1347,406128;-808,118652;809,287476;0;0;20,000000;20,000000;614,731079;612,371826;1578,360474;-282,425354;1576,271973;281,086273;2649,103516;2649,129150;1000,000000;500,000000;500,000000;81,000000;0,000000;2,204542;-1,412676;-1,412676;0,010233;-0,019585;-0,019585;2,204542;-1,412676;-1,412676;
99;0,000000;-1;s;132,009460;218,899200;136,892593;137,814774;1515,439941;1691,238159;1779,609131;1691,238159;1780,089111;1343,305420;-806,068542;807,236816;0;0;20,000000;20,000000;614,731079;612,371826;1578,360474;-282,425354;1576,271973;281,086273;2649,103516;2649,129150;1000,000000;500,000000;500,000000;81,000000;0,000000;2,204542;-1,412676;-1,412676;0,010233;-0,019585;-0,019585;2,204542;-1,412676;-1,412676;
100;0,000000;-1;s;129,434296;210,110229;136,892593;137,814774;1515,439941;1691,238159;1778,766968;1691,238159;1779,246948;1339,206299;-804,019165;805,187073;0;0;20,000000;20,000000;614,731079;612,371826;1578,360474;-282,425354;1576,271973;281,086273;2649,103516;2649,129150;1000,000000;500,000000;500,000000;81,000000;0,000000;2,204542;-1,412676;-1,412676;0,010233;-0,019585;-0,019585;2,204542;-1,412676;-1,412676;
101;0,000000;-1;s;127,041191;201,942642;136,892593;137,814774;1515,439941;1691,238159;1777,924805;1691,238159;1778,404785;1335,108398;-801,970520;803,137939;0;0;20,000000;20,000000;614,731079;612,371826;1578,360474;-282,425354;1576,271973;281,086273;2649,103516;2649,129150;1000,000000;500,000000;500,000000;81,000000;0,000000;2,204542;-1,412676;-1,412676;0,010233;-0,019585;-0,019585;2,204542;-1,412676;-1,412676;
102;0,000000;-1;s;124,817276;194,352493;136,892593;137,814774;1515,439941;1691,238159;1777,082642;1691,238159;1777,562622;1331,013062;-799,923096;801,089966;0;0;20,000000;20,000000;614,731079;612,371826;1578,360474;-282,425354;1576,271973;281,086273;2649,103516;2649,129150;1000,000000;500,000000;500,000000;81,000000;0,000000;2,204542;-1,412676;-1,412676;0,010233;-0,019585;-0,019585;2,204542;-1,412676;-1,412676;
103;0,000000;-1;s;122,750595;187,298965;136,892593;137,814774;1515,439941;1691,238159;1776,240479;1691,238159;1776,720459;1326,918701;-797,876160;799,042480;0;0;20,000000;20,000000;614,731079;612,371826;1578,360474;-282,425354;1576,271973;281,086273;2649,103516;2649,129150;1000,000000;500,000000;500,000000;81,000000;0,000000;2,204542;-1,412676;-1,412676;0,010233;-0,019585;-0,019585;2,204542;-1,412676;-1,412676;
104;0,000000;-1;s;120,830032;180,744125;136,892593;137,814774;1515,439941;1691,238159;1775,398315;1691,238159;1775,878296;1322,826172;-795,830139;796,996094;0;0;20,000000;20,000000;614,731079;612,371826;1578,360474;-282,425354;1576,271973;281,086273;2649,103516;2649,129150;1000,000000;500,000000;500,000000;81,000000;0,000000;2,204542;-1,412676;-1,412676;0,010233;-0,019585;-0,019585;2,204542;-1,412676;-1,412676;
105;0,000000;-1;s;119,045242;174,652710;136,892593;137,814774;1515,439941;1691,238159;1774,556152;1691,238159;1775,036133;1318,735474;-793,784973;794,950500;0;0;20,000000;20,000000;614,731079;612,371826;1578,360474;-282,425354;1576,271973;281,086273;2649,103516;2649,129150;1000,000000;500,000000;500,000000;81,000000;0,000000;2,204542;-1,412676;-1,412676;0,010233;-0,019585;-0,019585;2,204542;-1,412676;-1,412676;
